customer_id,country
CUST_01342,United Kingdom
CUST_01343,United States
CUST_01344,United States
CUST_01345,United Kingdom
CUST_01346,United States
CUST_01347,Japan
CUST_01348,United Kingdom
CUST_01349,United States
CUST_01350,United Kingdom
CUST_01351,United Kingdom
CUST_01352,Germany
CUST_01353,United States
CUST_01354,Canada
CUST_01355,Japan
CUST_01356,United States
CUST_01357,Japan
CUST_01358,Canada
CUST_01359,United States
CUST_01360,United States
CUST_01361,Australia
CUST_01362,Germany
CUST_01363,United States
CUST_01364,United States
CUST_01365,United States
CUST_01366,United States
CUST_01367,Japan
CUST_01369,United Kingdom
CUST_01370,France
CUST_01371,United Kingdom
CUST_01372,Australia
CUST_01373,France
CUST_01374,Australia
CUST_01375,United States
CUST_01376,United States
CUST_01377,Germany
CUST_01379,United Kingdom
CUST_01380,United Kingdom
CUST_01381,United States
CUST_01382,United Kingdom
CUST_01383,United States
CUST_01384,United States
CUST_01385,United States
CUST_01386,United Kingdom
CUST_01387,Germany
CUST_01388,United States
CUST_01389,United States
CUST_01390,United Kingdom
CUST_01391,United Kingdom
CUST_01392,United States
CUST_01393,Germany
CUST_01394,France
CUST_01395,United States
CUST_01396,France
CUST_01397,France
CUST_01398,France
CUST_01399,Germany
CUST_01400,Germany
CUST_01401,United Kingdom
CUST_01402,United States
CUST_01403,United Kingdom
CUST_01404,Germany
CUST_01405,United Kingdom
CUST_01406,United States
CUST_01407,United States
CUST_01408,Germany
CUST_01409,Japan
CUST_01410,Germany
CUST_01411,United States
CUST_01412,Canada
CUST_01413,United Kingdom
CUST_01414,United Kingdom
CUST_01415,Canada
CUST_01417,Canada
CUST_01418,United Kingdom
CUST_01419,Germany
CUST_01420,United Kingdom
CUST_01421,Germany
CUST_01423,Canada
CUST_01424,United Kingdom
CUST_01425,United States
CUST_01426,Australia
CUST_01427,United States
CUST_01428,United States
CUST_01429,United States
CUST_01430,United States
CUST_01431,Germany
CUST_01432,United States
CUST_01433,France
CUST_01434,United Kingdom
CUST_01435,United States
CUST_01436,Canada
CUST_01437,United States
CUST_01438,United Kingdom
CUST_01439,Germany
CUST_01440,United States
CUST_01441,United Kingdom
CUST_01442,United States
CUST_01443,United Kingdom
CUST_01444,United States
CUST_01445,Japan
CUST_01446,Germany
CUST_01447,United States
CUST_01448,United States
CUST_01449,United States
CUST_01450,United States
CUST_01451,United States
CUST_01452,United States
CUST_01453,United Kingdom
CUST_01454,Canada
CUST_01455,United States
CUST_01456,Japan
CUST_01457,United States
CUST_01458,France
CUST_01459,United Kingdom
CUST_01460,United States
CUST_01461,United States
CUST_01462,Germany
CUST_01463,United States
CUST_01464,United Kingdom
CUST_01465,United States
CUST_01466,United Kingdom
CUST_01467,United States
CUST_01468,United States
CUST_01469,United States
CUST_01470,United Kingdom
CUST_01471,United Kingdom
CUST_01472,United States
CUST_01473,United States
CUST_01475,United Kingdom
CUST_01476,United States
CUST_01477,United States
CUST_01478,United States
CUST_01479,United States
CUST_01480,United States
CUST_01481,Germany
CUST_01482,Canada
CUST_01483,United States
CUST_01484,Canada
CUST_01485,United States
CUST_01486,France
CUST_01487,United Kingdom
CUST_01488,United Kingdom
CUST_01489,United States
CUST_01490,Australia
CUST_01491,United States
CUST_01492,Germany
CUST_01494,Australia
CUST_01495,United States
CUST_01496,United States
CUST_01497,Germany
CUST_01499,United Kingdom
CUST_01500,France
CUST_01501,United States
CUST_01502,United States
CUST_01503,United Kingdom
CUST_01504,France
CUST_01505,France
CUST_01506,United States
CUST_01507,United States
CUST_01508,Canada
CUST_01509,United Kingdom
CUST_01510,Australia
CUST_01511,Canada
CUST_01512,France
CUST_01513,Germany
CUST_01514,United States
CUST_01516,United States
CUST_01517,United Kingdom
CUST_01518,United Kingdom
CUST_01519,United States
CUST_01520,Australia
CUST_01521,United States
CUST_01522,Germany
CUST_01523,Germany
CUST_01525,United Kingdom
CUST_01526,United States
CUST_01527,United States
CUST_01528,France
CUST_01529,United Kingdom
CUST_01530,Australia
CUST_01531,United States
CUST_01532,United States
CUST_01533,United Kingdom
CUST_01534,United States
CUST_01535,Australia
CUST_01536,France
CUST_01537,United Kingdom
CUST_01538,United States
CUST_01539,United Kingdom
CUST_01540,United States
CUST_01541,United States
CUST_01542,Germany
CUST_01543,Japan
CUST_01545,United Kingdom
CUST_01546,United States
CUST_01547,United Kingdom
CUST_01548,France
CUST_01549,United States
CUST_01552,Germany
CUST_01553,United States
CUST_01554,Germany
CUST_01555,United States
CUST_01556,Germany
CUST_01557,Canada
CUST_01558,France
CUST_01559,France
CUST_01560,United States
CUST_01561,United States
CUST_01562,Japan
CUST_01563,United States
CUST_01564,Canada
CUST_01565,United States
CUST_01566,United Kingdom
CUST_01567,United States
CUST_01568,United States
CUST_01569,United Kingdom
CUST_01570,Germany
CUST_01571,United States
CUST_01572,United Kingdom
CUST_01573,Japan
CUST_01574,United Kingdom
CUST_01575,United Kingdom
CUST_01576,Australia
CUST_01577,Germany
CUST_01578,United States
CUST_01579,United States
CUST_01580,Canada
CUST_01581,Germany
CUST_01582,Germany
CUST_01583,United Kingdom
CUST_01584,United States
CUST_01585,Canada
CUST_01586,United States
CUST_01587,United States
CUST_01588,Canada
CUST_01589,United Kingdom
CUST_01590,Australia
CUST_01591,United Kingdom
CUST_01592,France
CUST_01593,Germany
CUST_01594,Germany
CUST_01595,United Kingdom
CUST_01596,United States
CUST_01597,United States
CUST_01598,United States
CUST_01599,France
CUST_01600,United States
CUST_01601,United States
CUST_01602,United States
CUST_01603,United States
CUST_01604,Canada
CUST_01605,United States
CUST_01606,United Kingdom
CUST_01607,Canada
CUST_01608,United States
CUST_01609,United States
CUST_01610,United States
CUST_01611,United Kingdom
CUST_01612,Australia
CUST_01613,United States
CUST_01614,United States
CUST_01615,United States
CUST_01616,United States
CUST_01617,Germany
CUST_01618,United States
CUST_01619,United Kingdom
CUST_01620,United Kingdom
CUST_01621,France
CUST_01622,United Kingdom
CUST_01623,Canada
CUST_01624,France
CUST_01626,United States
CUST_01627,United States
CUST_01628,United States
CUST_01629,United States
CUST_01630,Germany
CUST_01631,United States
CUST_01632,United Kingdom
CUST_01633,United States
CUST_01634,Germany
CUST_01635,Germany
CUST_01636,United States
CUST_01637,United States
CUST_01638,United States
CUST_01639,United States
CUST_01640,United Kingdom
CUST_01641,United Kingdom
CUST_01642,Canada
CUST_01643,Australia
CUST_01644,United States
CUST_01645,Canada
CUST_01646,United Kingdom
CUST_01647,United States
CUST_01648,United Kingdom
CUST_01649,Germany
CUST_01650,United Kingdom
CUST_01651,United Kingdom
CUST_01652,France
CUST_01653,France
CUST_01654,United States
CUST_01655,United Kingdom
CUST_01656,United States
CUST_01657,United States
CUST_01658,United States
CUST_01659,United States
CUST_01660,United States
CUST_01661,United States
CUST_01662,United Kingdom
CUST_01664,United Kingdom
CUST_01665,United Kingdom
CUST_01666,United States
CUST_01668,United Kingdom
CUST_01669,Germany
CUST_01670,United Kingdom
CUST_01672,Germany
CUST_01673,United Kingdom
CUST_01674,United States
CUST_01675,United States
CUST_01676,France
CUST_01677,United States
CUST_01678,United States
CUST_01679,United States
CUST_01680,United Kingdom
CUST_01681,Australia
CUST_01682,United States
CUST_01683,Australia
CUST_01684,Canada
CUST_01685,United Kingdom
CUST_01686,United States
CUST_01687,United Kingdom
CUST_01688,Japan
CUST_01689,United States
CUST_01690,United States
CUST_01691,United Kingdom
CUST_01692,Germany
CUST_01693,United States
CUST_01694,United Kingdom
CUST_01695,United States
CUST_01696,Germany
CUST_01698,Australia
CUST_01699,United States
CUST_01700,United Kingdom
CUST_01701,United States
CUST_01702,United States
CUST_01703,United States
CUST_01704,United States
CUST_01705,Germany
CUST_01706,United States
CUST_01707,Canada
CUST_01708,United States
CUST_01709,United Kingdom
CUST_01710,United Kingdom
CUST_01711,United States
CUST_01712,France
CUST_01713,Germany
CUST_01714,United States
CUST_01715,United States
CUST_01716,United States
CUST_01717,United Kingdom
CUST_01718,United States
CUST_01719,Canada
CUST_01720,United Kingdom
CUST_01721,Australia
CUST_01722,Japan
CUST_01724,United Kingdom
CUST_01725,United States
CUST_01726,United States
CUST_01727,France
CUST_01728,United Kingdom
CUST_01730,United States
CUST_01731,United States
CUST_01733,Canada
CUST_01734,Canada
CUST_01735,United States
CUST_01736,Germany
CUST_01737,United Kingdom
CUST_01738,United States
CUST_01739,United States
CUST_01740,United Kingdom
CUST_01741,Germany
CUST_01742,Canada
CUST_01743,Germany
CUST_01744,United States
CUST_01745,United States
CUST_01746,Germany
CUST_01747,United States
CUST_01748,Germany
CUST_01750,France
CUST_01751,United States
CUST_01752,United States
CUST_01753,Japan
CUST_01754,United Kingdom
CUST_01756,Australia
CUST_01757,United Kingdom
CUST_01758,United Kingdom
CUST_01759,United States
CUST_01760,United States
CUST_01761,United Kingdom
CUST_01762,Germany
CUST_01763,United States
CUST_01764,Germany
CUST_01765,United States
CUST_01766,United States
CUST_01767,United States
CUST_01768,United States
CUST_01769,United States
CUST_01770,France
CUST_01771,United States
CUST_01772,United States
CUST_01773,United States
CUST_01774,United States
CUST_01775,United Kingdom
CUST_01776,United Kingdom
CUST_01777,United Kingdom
CUST_01778,United States
CUST_01779,United States
CUST_01780,France
CUST_01781,Japan
CUST_01782,United States
CUST_01783,United States
CUST_01784,United States
CUST_01785,United States
CUST_01786,United States
CUST_01787,United Kingdom
CUST_01788,France
CUST_01789,United States
CUST_01790,United States
CUST_01791,United States
CUST_01792,United States
CUST_01793,United Kingdom
CUST_01794,United Kingdom
CUST_01795,Germany
CUST_01796,France
CUST_01797,United States
CUST_01798,Canada
CUST_01799,Germany
CUST_01800,United Kingdom
CUST_01801,France
CUST_01802,Australia
CUST_01803,Japan
CUST_01804,United Kingdom
CUST_01805,United States
CUST_01806,United States
CUST_01807,United States
CUST_01808,United States
CUST_01809,Germany
CUST_01810,Canada
CUST_01811,Germany
CUST_01812,United States
CUST_01813,United States
CUST_01814,United States
CUST_01815,Germany
CUST_01816,United States
CUST_01817,Germany
CUST_01818,Canada
CUST_01819,United Kingdom
CUST_01820,United States
CUST_01821,Canada
CUST_01822,United States
CUST_01823,Germany
CUST_01824,United States
CUST_01825,United States
CUST_01826,Canada
CUST_01827,United States
CUST_01828,United Kingdom
CUST_01829,United States
CUST_01830,United States
CUST_01831,United States
CUST_01832,United States
CUST_01833,United States
CUST_01834,United Kingdom
CUST_01836,United States
CUST_01837,Japan
CUST_01838,United States
CUST_01839,United Kingdom
CUST_01840,Australia
CUST_01841,France
CUST_01842,United States
CUST_01843,United States
CUST_01844,Germany
CUST_01845,United States
CUST_01846,United Kingdom
CUST_01847,United States
CUST_01848,United States
CUST_01849,United Kingdom
CUST_01850,Canada
CUST_01851,Germany
CUST_01852,United States
CUST_01853,Australia
CUST_01854,Australia
CUST_01855,United States
CUST_01856,United States
CUST_01857,Germany
CUST_01858,United Kingdom
CUST_01859,Canada
CUST_01860,United States
CUST_01861,Germany
CUST_01862,United States
CUST_01863,Germany
CUST_01864,United States
CUST_01865,Australia
CUST_01866,United Kingdom
CUST_01867,United States
CUST_01868,France
CUST_01869,Australia
CUST_01870,Germany
CUST_01871,United States
CUST_01872,Australia
CUST_01873,Canada
CUST_01874,Germany
CUST_01875,United States
CUST_01876,United States
CUST_01877,Germany
CUST_01878,United States
CUST_01879,United States
CUST_01880,United States
CUST_01881,United Kingdom
CUST_01882,France
CUST_01883,United States
CUST_01884,United States
CUST_01885,Germany
CUST_01886,Canada
CUST_01887,United States
CUST_01888,United States
CUST_01889,United States
CUST_01890,United States
CUST_01891,United States
CUST_01892,United States
CUST_01893,Canada
CUST_01894,France
CUST_01895,United States
CUST_01896,Canada
CUST_01897,Canada
CUST_01898,United States
CUST_01899,United States
CUST_01900,France
CUST_01901,Canada
CUST_01902,United Kingdom
CUST_01903,United States
CUST_01904,United States
CUST_01905,United States
CUST_01906,United Kingdom
CUST_01907,United States
CUST_01908,United States
CUST_01909,United States
CUST_01910,Germany
CUST_01911,United States
CUST_01912,United States
CUST_01914,United States
CUST_01915,United States
CUST_01917,United States
CUST_01919,United Kingdom
CUST_01920,United States
CUST_01921,United Kingdom
CUST_01922,United Kingdom
CUST_01923,United Kingdom
CUST_01924,Japan
CUST_01925,United Kingdom
CUST_01926,United Kingdom
CUST_01927,United States
CUST_01928,Canada
CUST_01929,Germany
CUST_01931,United Kingdom
CUST_01932,United Kingdom
CUST_01933,United States
CUST_01934,United States
CUST_01935,United Kingdom
CUST_01936,France
CUST_01937,United Kingdom
CUST_01938,Canada
CUST_01939,Germany
CUST_01940,United States
CUST_01941,United States
CUST_01942,United States
CUST_01943,France
CUST_01944,France
CUST_01945,United Kingdom
CUST_01946,United States
CUST_01947,United States
CUST_01949,Germany
CUST_01950,Canada
CUST_01951,United States
CUST_01952,United States
CUST_01953,United Kingdom
CUST_01954,United Kingdom
CUST_01955,United Kingdom
CUST_01956,United Kingdom
CUST_01957,France
CUST_01958,Japan
CUST_01959,United States
CUST_01960,United States
CUST_01961,United States
CUST_01962,United States
CUST_01963,United Kingdom
CUST_01964,Australia
CUST_01965,France
CUST_01966,United Kingdom
CUST_01967,France
CUST_01968,United Kingdom
CUST_01969,United States
CUST_01970,United States
CUST_01971,United Kingdom
CUST_01972,Japan
CUST_01973,United States
CUST_01974,United States
CUST_01975,Germany
CUST_01976,United States
CUST_01977,United States
CUST_01978,United States
CUST_01979,United Kingdom
CUST_01980,Canada
CUST_01981,Canada
CUST_01982,United States
CUST_01984,United States
CUST_01985,Canada
CUST_01986,United States
CUST_01987,United States
CUST_01988,United Kingdom
CUST_01989,United Kingdom
CUST_01990,United Kingdom
CUST_01991,United States
CUST_01992,United States
CUST_01993,Canada
CUST_01994,United States
CUST_01995,United States
CUST_01996,United States
CUST_01997,United Kingdom
CUST_01998,Germany
CUST_01999,United Kingdom
CUST_02000,United States
CUST_02001,United Kingdom
CUST_02002,United States
CUST_02003,United States
CUST_02004,United Kingdom
CUST_02005,Australia
CUST_02006,Japan
CUST_02008,Germany
CUST_02009,United States
CUST_02010,United States
CUST_02011,United Kingdom
CUST_02012,France
CUST_02013,Canada
CUST_02014,Germany
CUST_02015,United Kingdom
CUST_02016,United States
CUST_02017,France
CUST_02018,United States
CUST_02019,Canada
CUST_02020,United States
CUST_02021,France
CUST_02022,Canada
CUST_02023,United States
CUST_02024,Germany
CUST_02025,United Kingdom
CUST_02026,United Kingdom
CUST_02027,United Kingdom
CUST_02028,Australia
CUST_02029,United Kingdom
CUST_02030,Australia
CUST_02031,United States
CUST_02033,United States
CUST_02034,Germany
CUST_02035,Canada
CUST_02036,United States
CUST_02037,France
CUST_02038,United States
CUST_02039,Germany
CUST_02040,United Kingdom
CUST_02041,Germany
CUST_02042,United States
CUST_02043,Japan
CUST_02044,United Kingdom
CUST_02045,United States
CUST_02046,United States
CUST_02047,France
CUST_02048,United States
CUST_02049,United States
CUST_02050,France
CUST_02051,United Kingdom
CUST_02052,United States
CUST_02053,United States
CUST_02055,Germany
CUST_02056,France
CUST_02057,Australia
CUST_02058,United States
CUST_02059,United Kingdom
CUST_02060,Australia
CUST_02061,United States
CUST_02062,United States
CUST_02063,United Kingdom
CUST_02064,France
CUST_02066,United States
CUST_02067,United Kingdom
CUST_02068,United States
CUST_02069,United Kingdom
CUST_02070,Germany
CUST_02071,United States
CUST_02072,United States
CUST_02073,Japan
CUST_02074,United States
CUST_02076,United States
CUST_02077,Germany
CUST_02078,United Kingdom
CUST_02079,United Kingdom
CUST_02080,United States
CUST_02081,United States
CUST_02082,Japan
CUST_02083,United Kingdom
CUST_02084,United Kingdom
CUST_02086,United States
CUST_02087,United States
CUST_02088,United Kingdom
CUST_02089,Canada
CUST_02090,United States
CUST_02091,United States
CUST_02093,United States
CUST_02094,Canada
CUST_02095,United States
CUST_02096,Australia
CUST_02097,United States
CUST_02098,United Kingdom
CUST_02099,France
CUST_02100,Canada
CUST_02101,United Kingdom
CUST_02102,United Kingdom
CUST_02103,United Kingdom
CUST_02104,United States
CUST_02105,United Kingdom
CUST_02106,United States
CUST_02107,United Kingdom
CUST_02108,Germany
CUST_02109,United States
CUST_02110,United States
CUST_02111,United Kingdom
CUST_02112,United Kingdom
CUST_02113,Australia
CUST_02114,United States
CUST_02115,Japan
CUST_02116,United States
CUST_02117,United Kingdom
CUST_02118,United Kingdom
CUST_02119,United Kingdom
CUST_02120,United States
CUST_02121,Germany
CUST_02122,France
CUST_02123,France
CUST_02124,United Kingdom
CUST_02125,Germany
CUST_02126,Germany
CUST_02127,France
CUST_02128,France
CUST_02129,United States
CUST_02130,United Kingdom
CUST_02131,United States
CUST_02132,United States
CUST_02133,United States
CUST_02134,United States
CUST_02135,United Kingdom
CUST_02136,United Kingdom
CUST_02137,Japan
CUST_02138,Canada
CUST_02139,Canada
CUST_02140,Germany
CUST_02141,United States
CUST_02142,Australia
CUST_02143,Australia
CUST_02144,United States
CUST_02145,United States
CUST_02146,Australia
CUST_02147,France
CUST_02148,United States
CUST_02149,United States
CUST_02150,United States
CUST_02151,United Kingdom
CUST_02152,United States
CUST_02153,United Kingdom
CUST_02154,United Kingdom
CUST_02155,United States
CUST_02156,Germany
CUST_02157,United Kingdom
CUST_02158,Canada
CUST_02159,Japan
CUST_02160,United Kingdom
CUST_02161,Australia
CUST_02162,United Kingdom
CUST_02164,United States
CUST_02165,United States
CUST_02166,Canada
CUST_02167,United States
CUST_02168,United States
CUST_02169,United States
CUST_02170,United Kingdom
CUST_02171,United States
CUST_02172,United Kingdom
CUST_02173,United States
CUST_02174,United States
CUST_02175,United States
CUST_02176,United States
CUST_02178,United Kingdom
CUST_02179,France
CUST_02181,United Kingdom
CUST_02182,United States
CUST_02183,United Kingdom
CUST_02184,United States
CUST_02185,United States
CUST_02186,United Kingdom
CUST_02187,Canada
CUST_02188,United States
CUST_02189,United States
CUST_02190,United States
CUST_02191,United States
CUST_02192,Germany
CUST_02193,United States
CUST_02194,United States
CUST_02195,Germany
CUST_02196,United Kingdom
CUST_02197,United States
CUST_02198,France
CUST_02199,United States
CUST_02200,United States
CUST_02201,United States
CUST_02202,Australia
CUST_02203,France
CUST_02204,United States
CUST_02205,United Kingdom
CUST_02206,United States
CUST_02207,United States
CUST_02208,United States
CUST_02209,Germany
CUST_02210,Canada
CUST_02211,United States
CUST_02212,France
CUST_02213,United States
CUST_02215,United States
CUST_02216,Canada
CUST_02217,United Kingdom
CUST_02218,France
CUST_02219,United Kingdom
CUST_02220,United States
CUST_02221,Australia
CUST_02222,France
CUST_02224,United States
CUST_02225,Germany
CUST_02226,United Kingdom
CUST_02227,Japan
CUST_02228,United States
CUST_02229,United States
CUST_02230,United States
CUST_02231,United States
CUST_02232,Canada
CUST_02233,Germany
CUST_02234,United States
CUST_02235,Germany
CUST_02236,United States
CUST_02237,United States
CUST_02238,United States
CUST_02239,Germany
CUST_02240,Germany
CUST_02241,United States
CUST_02242,United Kingdom
CUST_02243,United States
CUST_02244,United States
CUST_02245,Germany
CUST_02246,Canada
CUST_02247,United States
CUST_02248,United Kingdom
CUST_02249,France
CUST_02250,Germany
CUST_02251,United States
CUST_02252,United States
CUST_02253,France
CUST_02254,United States
CUST_02255,United States
CUST_02256,Germany
CUST_02257,United States
CUST_02258,United States
CUST_02259,Canada
CUST_02260,United Kingdom
CUST_02261,United Kingdom
CUST_02262,United Kingdom
CUST_02263,United States
CUST_02264,United States
CUST_02265,United States
CUST_02266,United States
CUST_02267,United States
CUST_02268,Canada
CUST_02269,Germany
CUST_02270,United States
CUST_02271,United Kingdom
CUST_02272,Australia
CUST_02273,United States
CUST_02274,France
CUST_02275,United Kingdom
CUST_02277,Australia
CUST_02278,United Kingdom
CUST_02279,Australia
CUST_02280,United Kingdom
CUST_02281,United Kingdom
CUST_02282,United States
CUST_02283,United States
CUST_02284,France
CUST_02285,United States
CUST_02286,Germany
CUST_02287,United Kingdom
CUST_02288,United Kingdom
CUST_02289,United States
CUST_02290,United States
CUST_02291,France
CUST_02292,United States
CUST_02293,France
CUST_02294,Canada
CUST_02295,United Kingdom
CUST_02296,United States
CUST_02297,Australia
CUST_02298,United States
CUST_02299,France
CUST_02300,United States
CUST_02301,United States
CUST_02302,Canada
CUST_02303,United States
CUST_02304,Germany
CUST_02305,France
CUST_02306,United Kingdom
CUST_02307,United States
CUST_02308,Germany
CUST_02309,France
CUST_02310,United Kingdom
CUST_02311,United Kingdom
CUST_02312,United States
CUST_02313,United States
CUST_02315,United States
CUST_02316,United States
CUST_02317,United States
CUST_02318,Germany
CUST_02319,United Kingdom
CUST_02320,France
CUST_02321,United States
CUST_02322,United States
CUST_02323,United States
CUST_02324,United States
CUST_02325,France
CUST_02326,United States
CUST_02327,United States
CUST_02328,United Kingdom
CUST_02329,United Kingdom
CUST_02330,Australia
CUST_02331,United States
CUST_02332,United States
CUST_02333,United Kingdom
CUST_02334,United Kingdom
CUST_02335,Australia
CUST_02336,United States
CUST_02337,United Kingdom
CUST_02338,Germany
CUST_02339,United States
CUST_02340,France
CUST_02341,United Kingdom
CUST_02342,United Kingdom
CUST_02343,United States
CUST_02344,United States
CUST_02345,France
CUST_02346,Australia
CUST_02347,United Kingdom
CUST_02348,United Kingdom
CUST_02350,United States
CUST_02351,United Kingdom
CUST_02352,Australia
CUST_02353,United Kingdom
CUST_02354,United States
CUST_02355,Germany
CUST_02356,France
CUST_02357,France
CUST_02358,Canada
CUST_02359,United Kingdom
CUST_02360,United States
CUST_02361,Canada
CUST_02362,United States
CUST_02363,Germany
CUST_02364,United States
CUST_02365,Germany
CUST_02366,United States
CUST_02367,United States
CUST_02368,United States
CUST_02369,United States
CUST_02370,United States
CUST_02371,Germany
CUST_02372,United States
CUST_02374,Germany
CUST_02375,United Kingdom
CUST_02376,Germany
CUST_02377,Australia
CUST_02378,Australia
CUST_02379,Germany
CUST_02380,Germany
CUST_02381,Germany
CUST_02382,Germany
CUST_02383,Germany
CUST_02384,United States
CUST_02385,United States
CUST_02387,Australia
CUST_02388,Japan
CUST_02390,Germany
CUST_02391,Australia
CUST_02392,Germany
CUST_02393,United States
CUST_02394,United States
CUST_02395,United States
CUST_02396,Germany
CUST_02397,Australia
CUST_02398,United States
CUST_02399,Germany
CUST_02400,United States
CUST_02401,Germany
CUST_02402,United Kingdom
CUST_02403,Canada
CUST_02404,Australia
CUST_02405,United Kingdom
CUST_02406,Canada
CUST_02407,Canada
CUST_02408,United States
CUST_02409,Japan
CUST_02410,United States
CUST_02411,Germany
CUST_02412,United States
CUST_02413,United Kingdom
CUST_02414,Canada
CUST_02415,United Kingdom
CUST_02416,United Kingdom
CUST_02417,United States
CUST_02418,United States
CUST_02419,United States
CUST_02420,United States
CUST_02421,France
CUST_02422,United Kingdom
CUST_02423,United States
CUST_02424,Australia
CUST_02425,Germany
CUST_02426,United Kingdom
CUST_02427,United Kingdom
CUST_02428,Canada
CUST_02429,France
CUST_02430,United States
CUST_02431,Australia
CUST_02432,United States
CUST_02433,United States
CUST_02434,United States
CUST_02435,United States
CUST_02436,United Kingdom
CUST_02437,Australia
CUST_02438,France
CUST_02439,United States
CUST_02440,Australia
CUST_02441,United States
CUST_02442,Germany
CUST_02443,France
CUST_02444,United Kingdom
CUST_02445,Canada
CUST_02446,United States
CUST_02447,Australia
CUST_02448,United States
CUST_02449,United States
CUST_02450,United Kingdom
CUST_02451,Germany
CUST_02452,United Kingdom
CUST_02453,United States
CUST_02455,United States
CUST_02456,United States
CUST_02457,France
CUST_02458,Canada
CUST_02459,United States
CUST_02460,United States
CUST_02461,Canada
CUST_02462,United Kingdom
CUST_02463,United States
CUST_02465,United Kingdom
CUST_02466,United States
CUST_02467,France
CUST_02468,Germany
CUST_02469,United States
CUST_02470,United States
CUST_02471,United States
CUST_02472,Germany
CUST_02473,France
CUST_02474,United States
CUST_02475,Germany
CUST_02476,United States
CUST_02477,Germany
CUST_02478,United States
CUST_02479,United States
CUST_02480,United States
CUST_02481,United States
CUST_02482,United States
CUST_02483,United States
CUST_02484,United Kingdom
CUST_02485,United States
CUST_02486,United States
CUST_02487,Japan
CUST_02488,Australia
CUST_02489,France
CUST_02490,United States
CUST_02491,United States
CUST_02492,United Kingdom
CUST_02493,United Kingdom
CUST_02494,United States
CUST_02495,United States
CUST_02496,United Kingdom
CUST_02497,United States
CUST_02498,United Kingdom
CUST_02499,Germany
CUST_02500,United States
