event_id,session_id,customer_id,timestamp,event_type,product_id,product_name,device
EVT_00026424,SESS_0004869,CUST_00055,2024-11-29 21:01:57,view,PROD_0011,,Desktop
EVT_00026425,SESS_0004869,CUST_00055,2024-11-29 20:55:57,view,PROD_0018,,Desktop
EVT_00026426,SESS_0004869,CUST_00055,2024-11-29 20:57:45,add_to_cart,PROD_0035,,Desktop
EVT_00026427,SESS_0004869,CUST_00055,2024-11-29 20:59:51,view,PROD_0018,,Desktop
EVT_00026428,SESS_0004869,CUST_00055,2024-11-29 20:44:45,view,PROD_0043,,Desktop
EVT_00026429,SESS_0004869,CUST_00055,2024-11-29 20:35:03,view,PROD_0038,,Desktop
EVT_00026430,SESS_0004869,CUST_00055,2024-11-29 21:00:36,add_to_cart,PROD_0013,,Desktop
EVT_00026431,SESS_0004869,CUST_00055,2024-11-29 20:44:00,view,PROD_0039,,Desktop
EVT_00026432,SESS_0004869,CUST_00055,2024-11-29 20:37:54,view,PROD_0027,,Desktop
EVT_00026433,SESS_0004869,CUST_00055,2024-11-29 20:56:20,add_to_cart,PROD_0004,,Desktop
EVT_00026434,SESS_0004870,CUST_01411,2024-02-18 03:12:39,view,PROD_0010,,Desktop
EVT_00026435,SESS_0004870,CUST_01411,2024-02-18 03:14:48,purchase,PROD_0039,,Desktop
EVT_00026436,SESS_0004871,CUST_01294,2024-10-15 10:34:30,view,PROD_0038,,Desktop
EVT_00026437,SESS_0004871,CUST_01294,2024-10-15 10:17:21,view,PROD_0010,,Desktop
EVT_00026438,SESS_0004871,CUST_01294,2024-10-15 10:18:23,add_to_cart,PROD_0041,,Desktop
EVT_00026439,SESS_0004871,CUST_01294,2024-10-15 10:23:39,view,PROD_0033,,Desktop
EVT_00026440,SESS_0004871,CUST_01294,2024-10-15 10:31:04,view,PROD_0045,,Desktop
EVT_00026441,SESS_0004871,CUST_01294,2024-10-15 10:38:46,view,PROD_0018,,Desktop
EVT_00026442,SESS_0004872,CUST_02242,2024-11-12 06:23:43,view,PROD_0024,,Desktop
EVT_00026443,SESS_0004872,CUST_02242,2024-11-12 06:26:36,add_to_cart,PROD_0024,,Desktop
EVT_00026444,SESS_0004872,CUST_02242,2024-11-12 06:27:29,view,PROD_0034,,Desktop
EVT_00026445,SESS_0004873,CUST_01606,2024-07-15 19:22:32,view,PROD_0026,,Desktop
EVT_00026446,SESS_0004873,CUST_01606,2024-07-15 19:18:24,purchase,PROD_0028,,Desktop
EVT_00026447,SESS_0004873,CUST_01606,2024-07-15 19:13:29,view,PROD_0027,,Desktop
EVT_00026448,SESS_0004873,CUST_01606,2024-07-15 19:11:55,view,PROD_0024,,Desktop
EVT_00026449,SESS_0004873,CUST_01606,2024-07-15 19:30:33,search,PROD_0040,,Desktop
EVT_00026450,SESS_0004873,CUST_01606,2024-07-15 19:24:49,search,PROD_0025,,Desktop
EVT_00026451,SESS_0004873,CUST_01606,2024-07-15 19:28:46,search,PROD_0046,,Desktop
EVT_00026452,SESS_0004873,CUST_01606,2024-07-15 19:35:00,view,PROD_0009,,Desktop
EVT_00026453,SESS_0004874,CUST_01516,2024-10-22 21:15:53,view,PROD_0007,,Desktop
EVT_00026454,SESS_0004874,CUST_01516,2024-10-22 21:19:00,view,PROD_0041,,Desktop
EVT_00026455,SESS_0004874,CUST_01516,2024-10-22 21:37:19,view,PROD_0028,,Desktop
EVT_00026456,SESS_0004874,CUST_01516,2024-10-22 21:28:57,view,PROD_0022,,Desktop
EVT_00026457,SESS_0004874,CUST_01516,2024-10-22 21:29:38,view,PROD_0024,,Desktop
EVT_00026458,SESS_0004874,CUST_01516,2024-10-22 21:39:57,add_to_cart,PROD_0045,,Desktop
EVT_00026459,SESS_0004874,CUST_01516,2024-10-22 21:41:02,view,PROD_0006,,Desktop
EVT_00026460,SESS_0004875,CUST_01592,2024-11-14 18:14:15,view,PROD_0019,,Desktop
EVT_00026461,SESS_0004875,CUST_01592,2024-11-14 18:15:42,view,PROD_0019,,Desktop
EVT_00026462,SESS_0004875,CUST_01592,2024-11-14 18:14:58,view,PROD_0013,,Desktop
EVT_00026463,SESS_0004876,CUST_01052,2024-03-29 18:27:49,view,PROD_0018,,Desktop
EVT_00026464,SESS_0004877,CUST_00121,2024-07-18 01:27:48,view,PROD_0028,,Desktop
EVT_00026465,SESS_0004877,CUST_00121,2024-07-18 01:23:57,view,PROD_0041,,Desktop
EVT_00026466,SESS_0004877,CUST_00121,2024-07-18 01:21:21,search,PROD_0039,,Desktop
EVT_00026467,SESS_0004877,CUST_00121,2024-07-18 01:15:30,view,PROD_0011,,Desktop
EVT_00026468,SESS_0004877,CUST_00121,2024-07-18 01:11:10,view,PROD_0008,,Desktop
EVT_00026469,SESS_0004878,CUST_00398,2024-10-08 22:58:47,view,PROD_0022,,Desktop
EVT_00026470,SESS_0004878,CUST_00398,2024-10-08 22:41:02,view,PROD_0019,,Desktop
EVT_00026471,SESS_0004878,CUST_00398,2024-10-08 22:39:22,view,PROD_0024,,Desktop
EVT_00026472,SESS_0004878,CUST_00398,2024-10-08 22:45:38,add_to_cart,PROD_0029,,Desktop
EVT_00026473,SESS_0004878,CUST_00398,2024-10-08 22:54:21,view,PROD_0037,,Desktop
EVT_00026474,SESS_0004878,CUST_00398,2024-10-08 22:32:21,view,PROD_0009,,Desktop
EVT_00026475,SESS_0004878,CUST_00398,2024-10-08 22:51:44,view,PROD_0012,,Desktop
EVT_00026476,SESS_0004878,CUST_00398,2024-10-08 22:47:25,add_to_cart,PROD_0013,,Desktop
EVT_00026477,SESS_0004878,CUST_00398,2024-10-08 22:54:46,add_to_cart,PROD_0030,,Desktop
EVT_00026478,SESS_0004879,CUST_01262,2024-06-18 14:50:28,view,PROD_0005,,Desktop
EVT_00026479,SESS_0004880,CUST_00443,2024-05-09 00:08:49,search,PROD_0037,,Desktop
EVT_00026480,SESS_0004880,CUST_00443,2024-05-08 23:52:37,search,PROD_0002,,Desktop
EVT_00026481,SESS_0004880,CUST_00443,2024-05-08 23:55:17,add_to_cart,PROD_0019,,Desktop
EVT_00026482,SESS_0004880,CUST_00443,2024-05-09 00:04:00,view,PROD_0019,,Desktop
EVT_00026483,SESS_0004881,CUST_00262,2024-05-25 00:58:59,view,PROD_0019,,Desktop
EVT_00026484,SESS_0004881,CUST_00262,2024-05-25 00:44:04,view,PROD_0031,,Desktop
EVT_00026485,SESS_0004881,CUST_00262,2024-05-25 00:39:00,add_to_cart,PROD_0019,,Desktop
EVT_00026486,SESS_0004882,CUST_01074,2024-07-16 07:01:15,add_to_cart,PROD_0037,,Desktop
EVT_00026487,SESS_0004883,CUST_00811,2024-05-15 22:44:38,view,PROD_0048,,Desktop
EVT_00026488,SESS_0004883,CUST_00811,2024-05-15 22:40:46,search,PROD_0003,,Desktop
EVT_00026489,SESS_0004883,CUST_00811,2024-05-15 22:49:28,view,PROD_0017,,Desktop
EVT_00026490,SESS_0004883,CUST_00811,2024-05-15 22:47:54,view,PROD_0008,,Desktop
EVT_00026491,SESS_0004883,CUST_00811,2024-05-15 22:54:25,view,PROD_0033,,Desktop
EVT_00026492,SESS_0004883,CUST_00811,2024-05-15 22:53:04,add_to_cart,PROD_0036,,Desktop
EVT_00026493,SESS_0004883,CUST_00811,2024-05-15 22:41:47,view,PROD_0008,,Desktop
EVT_00026494,SESS_0004883,CUST_00811,2024-05-15 22:45:10,search,PROD_0014,,Desktop
EVT_00026495,SESS_0004883,CUST_00811,2024-05-15 22:36:17,view,PROD_0050,,Desktop
EVT_00026496,SESS_0004884,CUST_01897,2024-12-29 15:06:59,view,PROD_0026,,Desktop
EVT_00026497,SESS_0004884,CUST_01897,2024-12-29 14:58:49,purchase,PROD_0011,,Desktop
EVT_00026498,SESS_0004884,CUST_01897,2024-12-29 15:16:37,view,PROD_0029,,Desktop
EVT_00026499,SESS_0004884,CUST_01897,2024-12-29 14:58:07,view,PROD_0038,,Desktop
EVT_00026500,SESS_0004884,CUST_01897,2024-12-29 15:20:41,view,PROD_0008,,Desktop
EVT_00026501,SESS_0004884,CUST_01897,2024-12-29 14:58:15,view,PROD_0008,,Desktop
EVT_00026502,SESS_0004884,CUST_01897,2024-12-29 15:07:47,view,PROD_0038,,Desktop
EVT_00026503,SESS_0004884,CUST_01897,2024-12-29 15:19:55,purchase,PROD_0042,,Desktop
EVT_00026504,SESS_0004885,CUST_02205,2024-05-13 11:07:04,view,PROD_0015,,Desktop
EVT_00026505,SESS_0004885,CUST_02205,2024-05-13 11:22:04,view,PROD_0003,,Desktop
EVT_00026506,SESS_0004885,CUST_02205,2024-05-13 11:28:25,search,PROD_0047,,Desktop
EVT_00026507,SESS_0004885,CUST_02205,2024-05-13 11:11:24,view,PROD_0007,,Desktop
EVT_00026508,SESS_0004885,CUST_02205,2024-05-13 11:17:49,view,PROD_0017,,Desktop
EVT_00026509,SESS_0004885,CUST_02205,2024-05-13 11:35:16,search,PROD_0045,,Desktop
EVT_00026510,SESS_0004885,CUST_02205,2024-05-13 11:35:03,view,PROD_0024,,Desktop
EVT_00026511,SESS_0004885,CUST_02205,2024-05-13 11:30:24,add_to_cart,PROD_0011,,Desktop
EVT_00026512,SESS_0004886,CUST_01254,2024-10-26 22:56:17,view,PROD_0027,,Desktop
EVT_00026513,SESS_0004886,CUST_01254,2024-10-26 22:53:22,add_to_cart,PROD_0007,,Desktop
EVT_00026514,SESS_0004887,CUST_00693,2024-09-21 23:16:41,view,PROD_0013,,Desktop
EVT_00026515,SESS_0004887,CUST_00693,2024-09-21 23:22:30,search,PROD_0048,,Desktop
EVT_00026516,SESS_0004887,CUST_00693,2024-09-21 23:06:35,add_to_cart,PROD_0018,,Desktop
EVT_00026517,SESS_0004887,CUST_00693,2024-09-21 23:11:20,view,PROD_0038,,Desktop
EVT_00026518,SESS_0004887,CUST_00693,2024-09-21 23:19:50,view,PROD_0037,,Desktop
EVT_00026519,SESS_0004887,CUST_00693,2024-09-21 23:01:14,view,PROD_0021,,Desktop
EVT_00026520,SESS_0004887,CUST_00693,2024-09-21 23:15:35,add_to_cart,PROD_0033,,Desktop
EVT_00026521,SESS_0004887,CUST_00693,2024-09-21 23:13:27,add_to_cart,PROD_0020,,Desktop
EVT_00026522,SESS_0004887,CUST_00693,2024-09-21 23:03:38,view,PROD_0026,,Desktop
EVT_00026523,SESS_0004887,CUST_00693,2024-09-21 23:19:20,view,PROD_0017,,Desktop
EVT_00026524,SESS_0004888,CUST_01754,2024-07-04 11:30:20,view,PROD_0011,,Desktop
EVT_00026525,SESS_0004888,CUST_01754,2024-07-04 11:34:45,view,PROD_0017,,Desktop
EVT_00026526,SESS_0004888,CUST_01754,2024-07-04 11:31:35,search,PROD_0014,,Desktop
EVT_00026527,SESS_0004888,CUST_01754,2024-07-04 11:27:59,view,PROD_0016,,Desktop
EVT_00026528,SESS_0004888,CUST_01754,2024-07-04 11:38:13,search,PROD_0030,,Desktop
EVT_00026529,SESS_0004889,CUST_01948,2024-01-30 12:57:26,add_to_cart,PROD_0002,,Desktop
EVT_00026530,SESS_0004889,CUST_01948,2024-01-30 13:02:08,view,PROD_0015,,Desktop
EVT_00026531,SESS_0004889,CUST_01948,2024-01-30 13:08:05,search,PROD_0012,,Desktop
EVT_00026532,SESS_0004889,CUST_01948,2024-01-30 13:17:55,add_to_cart,PROD_0009,,Desktop
EVT_00026533,SESS_0004889,CUST_01948,2024-01-30 13:15:42,view,PROD_0040,,Desktop
EVT_00026534,SESS_0004889,CUST_01948,2024-01-30 12:53:12,view,PROD_0030,,Desktop
EVT_00026535,SESS_0004889,CUST_01948,2024-01-30 13:01:04,add_to_cart,PROD_0045,,Desktop
EVT_00026536,SESS_0004890,CUST_02297,2024-04-20 15:08:53,purchase,PROD_0026,,Desktop
EVT_00026537,SESS_0004890,CUST_02297,2024-04-20 15:11:13,view,PROD_0026,,Desktop
EVT_00026538,SESS_0004890,CUST_02297,2024-04-20 15:16:42,add_to_cart,PROD_0040,,Desktop
EVT_00026539,SESS_0004890,CUST_02297,2024-04-20 15:07:31,view,PROD_0028,,Desktop
EVT_00026540,SESS_0004890,CUST_02297,2024-04-20 15:03:10,view,PROD_0038,,Desktop
EVT_00026541,SESS_0004890,CUST_02297,2024-04-20 15:19:00,view,PROD_0042,,Desktop
EVT_00026542,SESS_0004890,CUST_02297,2024-04-20 15:26:36,view,PROD_0046,,Desktop
EVT_00026543,SESS_0004890,CUST_02297,2024-04-20 15:10:33,view,PROD_0048,,Desktop
EVT_00026544,SESS_0004891,CUST_00833,2024-09-25 07:02:26,view,PROD_0025,,Desktop
EVT_00026545,SESS_0004891,CUST_00833,2024-09-25 07:03:21,view,PROD_0001,,Desktop
EVT_00026546,SESS_0004891,CUST_00833,2024-09-25 07:00:20,add_to_cart,PROD_0032,,Desktop
EVT_00026547,SESS_0004891,CUST_00833,2024-09-25 07:19:02,add_to_cart,PROD_0001,,Desktop
EVT_00026548,SESS_0004891,CUST_00833,2024-09-25 07:15:40,view,PROD_0046,,Desktop
EVT_00026549,SESS_0004891,CUST_00833,2024-09-25 06:56:15,view,PROD_0048,,Desktop
EVT_00026550,SESS_0004891,CUST_00833,2024-09-25 06:56:07,view,PROD_0015,,Desktop
EVT_00026551,SESS_0004891,CUST_00833,2024-09-25 07:17:19,view,PROD_0044,,Desktop
EVT_00026552,SESS_0004891,CUST_00833,2024-09-25 06:51:20,search,PROD_0038,,Desktop
EVT_00026553,SESS_0004891,CUST_00833,2024-09-25 07:09:44,view,PROD_0033,,Desktop
EVT_00026554,SESS_0004892,CUST_00927,2024-05-23 04:10:00,add_to_cart,PROD_0001,,Desktop
EVT_00026555,SESS_0004892,CUST_00927,2024-05-23 03:51:36,view,PROD_0003,,Desktop
EVT_00026556,SESS_0004892,CUST_00927,2024-05-23 04:04:26,add_to_cart,PROD_0022,,Desktop
EVT_00026557,SESS_0004892,CUST_00927,2024-05-23 03:47:55,add_to_cart,PROD_0045,,Desktop
EVT_00026558,SESS_0004892,CUST_00927,2024-05-23 03:48:36,view,PROD_0022,,Desktop
EVT_00026559,SESS_0004892,CUST_00927,2024-05-23 03:55:33,view,PROD_0002,,Desktop
EVT_00026560,SESS_0004892,CUST_00927,2024-05-23 03:54:42,add_to_cart,PROD_0029,,Desktop
EVT_00026561,SESS_0004892,CUST_00927,2024-05-23 03:50:56,view,PROD_0028,,Desktop
EVT_00026562,SESS_0004892,CUST_00927,2024-05-23 04:11:10,view,PROD_0045,,Desktop
EVT_00026563,SESS_0004892,CUST_00927,2024-05-23 03:47:38,view,PROD_0047,,Desktop
EVT_00026564,SESS_0004893,CUST_01806,2024-11-30 21:59:50,view,PROD_0008,,Desktop
EVT_00026565,SESS_0004894,CUST_01061,2024-12-02 17:03:53,view,PROD_0034,,Desktop
EVT_00026566,SESS_0004894,CUST_01061,2024-12-02 17:11:17,view,PROD_0018,,Desktop
EVT_00026567,SESS_0004894,CUST_01061,2024-12-02 17:09:35,add_to_cart,PROD_0016,,Desktop
EVT_00026568,SESS_0004894,CUST_01061,2024-12-02 16:57:48,view,PROD_0040,,Desktop
EVT_00026569,SESS_0004894,CUST_01061,2024-12-02 16:56:16,purchase,PROD_0017,,Desktop
EVT_00026570,SESS_0004894,CUST_01061,2024-12-02 17:11:23,search,PROD_0047,,Desktop
EVT_00026571,SESS_0004894,CUST_01061,2024-12-02 17:04:26,view,PROD_0015,,Desktop
EVT_00026572,SESS_0004894,CUST_01061,2024-12-02 17:11:28,search,PROD_0040,,Desktop
EVT_00026573,SESS_0004894,CUST_01061,2024-12-02 16:55:32,view,PROD_0031,,Desktop
EVT_00026574,SESS_0004895,CUST_01430,2024-04-25 14:17:18,view,PROD_0013,,Desktop
EVT_00026575,SESS_0004895,CUST_01430,2024-04-25 14:15:34,view,PROD_0012,,Desktop
EVT_00026576,SESS_0004895,CUST_01430,2024-04-25 14:13:46,view,PROD_0011,,Desktop
EVT_00026577,SESS_0004895,CUST_01430,2024-04-25 14:16:35,view,PROD_0002,,Desktop
EVT_00026578,SESS_0004895,CUST_01430,2024-04-25 14:19:35,view,PROD_0023,,Desktop
EVT_00026579,SESS_0004895,CUST_01430,2024-04-25 14:29:22,view,PROD_0038,,Desktop
EVT_00026580,SESS_0004896,CUST_02048,2024-04-12 14:44:18,view,PROD_0035,,Desktop
EVT_00026581,SESS_0004896,CUST_02048,2024-04-12 14:51:29,view,PROD_0006,,Desktop
EVT_00026582,SESS_0004897,CUST_01093,2024-03-24 00:45:32,add_to_cart,PROD_0044,,Desktop
EVT_00026583,SESS_0004898,CUST_00336,2024-11-06 15:27:00,view,PROD_0032,,Desktop
EVT_00026584,SESS_0004899,CUST_02049,2024-07-05 09:10:36,view,PROD_0035,,Desktop
EVT_00026585,SESS_0004899,CUST_02049,2024-07-05 09:04:25,view,PROD_0030,,Desktop
EVT_00026586,SESS_0004899,CUST_02049,2024-07-05 08:55:14,add_to_cart,PROD_0034,,Desktop
EVT_00026587,SESS_0004900,CUST_02132,2024-06-14 21:20:43,view,PROD_0002,,Desktop
EVT_00026588,SESS_0004900,CUST_02132,2024-06-14 20:55:45,search,PROD_0008,,Desktop
EVT_00026589,SESS_0004900,CUST_02132,2024-06-14 21:03:30,purchase,PROD_0025,,Desktop
EVT_00026590,SESS_0004900,CUST_02132,2024-06-14 21:07:03,view,PROD_0022,,Desktop
EVT_00026591,SESS_0004901,CUST_00730,2024-07-11 03:03:05,view,PROD_0006,,Desktop
EVT_00026592,SESS_0004901,CUST_00730,2024-07-11 03:19:45,view,PROD_0009,,Desktop
EVT_00026593,SESS_0004901,CUST_00730,2024-07-11 02:52:45,search,PROD_0036,,Desktop
EVT_00026594,SESS_0004901,CUST_00730,2024-07-11 03:03:57,view,PROD_0006,,Desktop
EVT_00026595,SESS_0004901,CUST_00730,2024-07-11 03:07:09,view,PROD_0002,,Desktop
EVT_00026596,SESS_0004901,CUST_00730,2024-07-11 03:00:24,view,PROD_0026,,Desktop
EVT_00026597,SESS_0004901,CUST_00730,2024-07-11 03:17:31,view,PROD_0041,,Desktop
EVT_00026598,SESS_0004901,CUST_00730,2024-07-11 03:13:32,search,PROD_0027,,Desktop
EVT_00026599,SESS_0004902,CUST_02302,2024-12-27 06:00:45,add_to_cart,PROD_0011,,Desktop
EVT_00026600,SESS_0004902,CUST_02302,2024-12-27 05:49:34,add_to_cart,PROD_0026,,Desktop
EVT_00026601,SESS_0004902,CUST_02302,2024-12-27 05:51:34,add_to_cart,PROD_0001,,Desktop
EVT_00026602,SESS_0004902,CUST_02302,2024-12-27 05:52:08,purchase,PROD_0008,,Desktop
EVT_00026603,SESS_0004902,CUST_02302,2024-12-27 06:11:14,add_to_cart,PROD_0014,,Desktop
EVT_00026604,SESS_0004902,CUST_02302,2024-12-27 05:58:46,search,PROD_0035,,Desktop
EVT_00026605,SESS_0004902,CUST_02302,2024-12-27 06:13:16,add_to_cart,PROD_0049,,Desktop
EVT_00026606,SESS_0004903,CUST_00605,2024-11-14 21:56:12,view,PROD_0020,,Desktop
EVT_00026607,SESS_0004904,CUST_01949,2024-01-16 11:11:51,view,PROD_0042,,Desktop
EVT_00026608,SESS_0004904,CUST_01949,2024-01-16 11:12:42,view,PROD_0029,,Desktop
EVT_00026609,SESS_0004905,CUST_01283,2024-07-03 10:20:11,search,PROD_0001,,Desktop
EVT_00026610,SESS_0004905,CUST_01283,2024-07-03 10:05:13,view,PROD_0023,,Desktop
EVT_00026611,SESS_0004905,CUST_01283,2024-07-03 10:20:49,view,PROD_0002,,Desktop
EVT_00026612,SESS_0004905,CUST_01283,2024-07-03 10:01:58,view,PROD_0003,,Desktop
EVT_00026613,SESS_0004905,CUST_01283,2024-07-03 10:10:44,add_to_cart,PROD_0027,,Desktop
EVT_00026614,SESS_0004906,CUST_00294,2024-05-20 15:42:00,view,PROD_0044,,Desktop
EVT_00026615,SESS_0004906,CUST_00294,2024-05-20 15:37:56,view,PROD_0029,,Desktop
EVT_00026616,SESS_0004906,CUST_00294,2024-05-20 15:23:02,view,PROD_0030,,Desktop
EVT_00026617,SESS_0004906,CUST_00294,2024-05-20 15:23:40,purchase,PROD_0031,,Desktop
EVT_00026618,SESS_0004906,CUST_00294,2024-05-20 15:25:17,view,PROD_0015,,Desktop
EVT_00026619,SESS_0004906,CUST_00294,2024-05-20 15:30:14,view,PROD_0003,,Desktop
EVT_00026620,SESS_0004906,CUST_00294,2024-05-20 15:47:03,add_to_cart,PROD_0024,,Desktop
EVT_00026621,SESS_0004907,CUST_01971,2024-11-27 02:18:03,search,PROD_0012,,Desktop
EVT_00026622,SESS_0004907,CUST_01971,2024-11-27 02:11:35,view,PROD_0013,,Desktop
EVT_00026623,SESS_0004907,CUST_01971,2024-11-27 02:23:16,view,PROD_0025,,Desktop
EVT_00026624,SESS_0004907,CUST_01971,2024-11-27 02:08:49,search,PROD_0020,,Desktop
EVT_00026625,SESS_0004907,CUST_01971,2024-11-27 02:29:29,purchase,PROD_0048,,Desktop
EVT_00026626,SESS_0004908,CUST_00954,2024-08-03 05:08:24,view,PROD_0040,,Desktop
EVT_00026627,SESS_0004908,CUST_00954,2024-08-03 05:08:04,view,PROD_0037,,Desktop
EVT_00026628,SESS_0004908,CUST_00954,2024-08-03 05:02:12,purchase,PROD_0014,,Desktop
EVT_00026629,SESS_0004908,CUST_00954,2024-08-03 04:56:13,view,PROD_0012,,Desktop
EVT_00026630,SESS_0004908,CUST_00954,2024-08-03 04:56:56,add_to_cart,PROD_0011,,Desktop
EVT_00026631,SESS_0004908,CUST_00954,2024-08-03 04:56:32,add_to_cart,PROD_0050,,Desktop
EVT_00026632,SESS_0004909,CUST_00791,2024-03-17 16:23:45,add_to_cart,PROD_0032,,Desktop
EVT_00026633,SESS_0004909,CUST_00791,2024-03-17 16:24:59,add_to_cart,PROD_0003,,Desktop
EVT_00026634,SESS_0004909,CUST_00791,2024-03-17 16:41:05,view,PROD_0016,,Desktop
EVT_00026635,SESS_0004909,CUST_00791,2024-03-17 16:33:15,view,PROD_0045,,Desktop
EVT_00026636,SESS_0004909,CUST_00791,2024-03-17 16:34:55,view,PROD_0049,,Desktop
EVT_00026637,SESS_0004909,CUST_00791,2024-03-17 16:30:10,view,PROD_0002,,Desktop
EVT_00026638,SESS_0004909,CUST_00791,2024-03-17 16:43:25,view,PROD_0028,,Desktop
EVT_00026639,SESS_0004909,CUST_00791,2024-03-17 16:35:33,view,PROD_0002,,Desktop
EVT_00026640,SESS_0004910,CUST_02133,2024-03-11 18:23:41,view,PROD_0007,,Desktop
EVT_00026641,SESS_0004911,CUST_00066,2024-01-21 20:38:49,add_to_cart,PROD_0049,,Desktop
EVT_00026642,SESS_0004911,CUST_00066,2024-01-21 20:16:04,view,PROD_0003,,Desktop
EVT_00026643,SESS_0004911,CUST_00066,2024-01-21 20:14:37,view,PROD_0039,,Desktop
EVT_00026644,SESS_0004911,CUST_00066,2024-01-21 20:32:40,search,PROD_0024,,Desktop
EVT_00026645,SESS_0004911,CUST_00066,2024-01-21 20:23:53,search,PROD_0043,,Desktop
EVT_00026646,SESS_0004911,CUST_00066,2024-01-21 20:18:50,view,PROD_0003,,Desktop
EVT_00026647,SESS_0004912,CUST_00537,2024-09-12 03:43:25,view,PROD_0039,,Desktop
EVT_00026648,SESS_0004912,CUST_00537,2024-09-12 04:00:18,purchase,PROD_0006,,Desktop
EVT_00026649,SESS_0004912,CUST_00537,2024-09-12 03:45:42,view,PROD_0039,,Desktop
EVT_00026650,SESS_0004912,CUST_00537,2024-09-12 03:44:51,view,PROD_0039,,Desktop
EVT_00026651,SESS_0004912,CUST_00537,2024-09-12 03:56:16,purchase,PROD_0008,,Desktop
EVT_00026652,SESS_0004912,CUST_00537,2024-09-12 03:42:20,view,PROD_0012,,Desktop
EVT_00026653,SESS_0004912,CUST_00537,2024-09-12 03:51:04,add_to_cart,PROD_0040,,Desktop
EVT_00026654,SESS_0004912,CUST_00537,2024-09-12 03:37:42,view,PROD_0009,,Desktop
EVT_00026655,SESS_0004913,CUST_00996,2024-10-07 08:47:51,search,PROD_0009,,Desktop
EVT_00026656,SESS_0004913,CUST_00996,2024-10-07 08:24:16,view,PROD_0037,,Desktop
EVT_00026657,SESS_0004913,CUST_00996,2024-10-07 08:33:08,view,PROD_0009,,Desktop
EVT_00026658,SESS_0004913,CUST_00996,2024-10-07 08:31:15,view,PROD_0023,,Desktop
EVT_00026659,SESS_0004913,CUST_00996,2024-10-07 08:24:09,view,PROD_0035,,Desktop
EVT_00026660,SESS_0004913,CUST_00996,2024-10-07 08:49:18,view,PROD_0041,,Desktop
EVT_00026661,SESS_0004913,CUST_00996,2024-10-07 08:46:00,add_to_cart,PROD_0038,,Desktop
EVT_00026662,SESS_0004913,CUST_00996,2024-10-07 08:44:01,view,PROD_0013,,Desktop
EVT_00026663,SESS_0004913,CUST_00996,2024-10-07 08:30:12,view,PROD_0026,,Desktop
EVT_00026664,SESS_0004913,CUST_00996,2024-10-07 08:33:37,view,PROD_0021,,Desktop
EVT_00026665,SESS_0004914,CUST_00022,2024-06-07 14:48:10,view,PROD_0007,,Desktop
EVT_00026666,SESS_0004914,CUST_00022,2024-06-07 15:08:29,add_to_cart,PROD_0009,,Desktop
EVT_00026667,SESS_0004914,CUST_00022,2024-06-07 14:45:30,purchase,PROD_0017,,Desktop
EVT_00026668,SESS_0004915,CUST_00737,2024-05-10 04:51:03,add_to_cart,PROD_0025,,Desktop
EVT_00026669,SESS_0004915,CUST_00737,2024-05-10 04:56:51,view,PROD_0029,,Desktop
EVT_00026670,SESS_0004916,CUST_01597,2024-05-14 05:07:49,search,PROD_0003,,Desktop
EVT_00026671,SESS_0004916,CUST_01597,2024-05-14 05:10:04,add_to_cart,PROD_0017,,Desktop
EVT_00026672,SESS_0004916,CUST_01597,2024-05-14 05:15:53,add_to_cart,PROD_0016,,Desktop
EVT_00026673,SESS_0004916,CUST_01597,2024-05-14 05:21:06,view,PROD_0010,,Desktop
EVT_00026674,SESS_0004917,CUST_00620,2024-11-20 14:05:22,view,PROD_0013,,Desktop
EVT_00026675,SESS_0004917,CUST_00620,2024-11-20 13:57:44,view,PROD_0030,,Desktop
EVT_00026676,SESS_0004918,CUST_01206,2024-03-27 03:20:46,view,PROD_0008,,Desktop
EVT_00026677,SESS_0004918,CUST_01206,2024-03-27 03:19:18,view,PROD_0024,,Desktop
EVT_00026678,SESS_0004919,CUST_00594,2024-04-10 05:06:08,view,PROD_0024,,Desktop
EVT_00026679,SESS_0004919,CUST_00594,2024-04-10 05:11:05,view,PROD_0044,,Desktop
EVT_00026680,SESS_0004919,CUST_00594,2024-04-10 05:07:34,add_to_cart,PROD_0025,,Desktop
EVT_00026681,SESS_0004919,CUST_00594,2024-04-10 05:07:03,view,PROD_0026,,Desktop
EVT_00026682,SESS_0004919,CUST_00594,2024-04-10 05:21:46,add_to_cart,PROD_0013,,Desktop
EVT_00026683,SESS_0004919,CUST_00594,2024-04-10 05:23:49,view,PROD_0014,,Desktop
EVT_00026684,SESS_0004920,CUST_01354,2024-11-25 20:24:06,view,PROD_0001,,Desktop
EVT_00026685,SESS_0004920,CUST_01354,2024-11-25 20:34:16,view,PROD_0013,,Desktop
EVT_00026686,SESS_0004921,CUST_00210,2024-06-13 06:48:01,view,PROD_0001,,Desktop
EVT_00026687,SESS_0004921,CUST_00210,2024-06-13 06:59:23,add_to_cart,PROD_0037,,Desktop
EVT_00026688,SESS_0004921,CUST_00210,2024-06-13 07:01:27,view,PROD_0013,,Desktop
EVT_00026689,SESS_0004921,CUST_00210,2024-06-13 07:03:47,view,PROD_0047,,Desktop
EVT_00026690,SESS_0004921,CUST_00210,2024-06-13 07:10:54,view,PROD_0043,,Desktop
EVT_00026691,SESS_0004921,CUST_00210,2024-06-13 06:48:58,view,PROD_0015,,Desktop
